,lncRNA,disease,pred,label,evidence
82889,SCHLAP1,DOID:11054,0.0266198068857193,0,0
76665,PRNCR1,DOID:11054,0.025311017408967018,0,0
43969,NPTN-IT1,DOID:11054,0.024389680474996567,0,0
46297,HULC,DOID:11054,0.023990144953131676,0,1
47953,CASC2,DOID:11054,0.02375692129135132,0,1
54315,C1QTNF9B-AS1,DOID:11054,0.02020237222313881,0,0
20703,AFAP1-AS1,DOID:11054,0.017883973196148872,0,0
3755,LINC00583,DOID:11054,0.016770245507359505,0,0
45893,LINC00961,DOID:11054,0.016564281657338142,0,0
16360,PRINS,DOID:11054,0.015987159684300423,0,0
34181,MIR124-2HG,DOID:11054,0.015705786645412445,0,0
14110,LINC01133,DOID:11054,0.014939695596694946,0,0
26823,C5orf66-AS2,DOID:11054,0.014537157490849495,0,0
29181,HLA-F-AS1,DOID:11054,0.014526359736919403,0,0
27462,NALT1,DOID:11054,0.014241570606827736,0,0
6452,CTBP1-AS,DOID:11054,0.013843433931469917,0,0
75804,LINC-PINT,DOID:11054,0.013182584196329117,0,0
51574,SNHG1,DOID:11054,0.01306173950433731,0,0
18136,LINC01426,DOID:11054,0.012795216403901577,0,0
37085,CYTOR,DOID:11054,0.012529311701655388,0,0
27435,RMST,DOID:11054,0.012457306496798992,0,0
96226,ATXN8OS,DOID:11054,0.012446804903447628,0,0
60308,NPSR1-AS1,DOID:11054,0.012324625626206398,0,0
92062,LINC00312,DOID:11054,0.012284107506275177,0,1
48700,CRNDE,DOID:11054,0.01223631203174591,0,1
86488,LINC00963,DOID:11054,0.012226910330355167,0,0
35220,LUCAT1,DOID:11054,0.011686310172080994,0,0
76134,DBH-AS1,DOID:11054,0.01134825125336647,0,0
57984,LINC00974,DOID:11054,0.011204635724425316,0,0
73571,CAHM,DOID:11054,0.010994250886142254,0,0
79066,LINC00675,DOID:11054,0.010958134196698666,0,0
80653,ZFAS1,DOID:11054,0.010930814780294895,0,1
85559,MIR194-2HG,DOID:11054,0.010708341374993324,0,0
28676,TRERNA1,DOID:11054,0.009960643947124481,0,0
47603,KIRREL3-AS3,DOID:11054,0.009885342791676521,0,0
20621,HYMAI,DOID:11054,0.009460978209972382,0,0
30736,LINC00467,DOID:11054,0.009025178849697113,0,0
95756,PCAT5,DOID:11054,0.00899290107190609,0,0
94570,LINC00473,DOID:11054,0.008839388377964497,0,0
20406,MESTIT1,DOID:11054,0.008772737346589565,0,0
87447,TDRG1,DOID:11054,0.008722620084881783,0,0
89024,CBR3-AS1,DOID:11054,0.008423549123108387,0,0
7364,CASC15,DOID:11054,0.008097467012703419,0,1
54650,MIAT,DOID:11054,0.008006311021745205,0,0
46316,EWSAT1,DOID:11054,0.007954484783113003,0,0
76225,HCG4,DOID:11054,0.007874538190662861,0,0
17140,HAND2-AS1,DOID:11054,0.007862209342420101,0,0
56655,HCCAT5,DOID:11054,0.007753056939691305,0,0
21077,EGOT,DOID:11054,0.007720046676695347,0,0
10889,PTCSC3,DOID:11054,0.007713225670158863,0,0
96433,BCAR4,DOID:11054,0.007691307459026575,0,1
85685,LINC00687,DOID:11054,0.007656394969671965,0,0
21260,PTCSC2,DOID:11054,0.007543620187789202,0,0
75683,ZEB1-AS1,DOID:11054,0.007398936431854963,0,1
41815,LINC00629,DOID:11054,0.007361033000051975,0,0
72100,CDKN2A-AS1,DOID:11054,0.007262805011123419,0,0
87908,HOXA11-AS,DOID:11054,0.007214270532131195,0,0
27965,MYCNOS,DOID:11054,0.00718274200335145,0,0
18689,LINC00663,DOID:11054,0.007009528577327728,0,0
20446,MINCR,DOID:11054,0.006886078976094723,0,0
73603,PANDAR,DOID:11054,0.006736705079674721,0,1
42649,LINC00474,DOID:11054,0.006646714638918638,0,0
16550,TTTY15,DOID:11054,0.0065146624110639095,0,0
54574,IFNG-AS1,DOID:11054,0.006172802299261093,0,0
5763,SAMMSON,DOID:11054,0.006171524524688721,0,0
53123,LINC-ROR,DOID:11054,0.006123056635260582,0,1
44225,PICSAR,DOID:11054,0.005789450369775295,0,0
44441,NCRUPAR,DOID:11054,0.00578067684546113,0,0
31174,LINC00261,DOID:11054,0.005612779874354601,0,0
80962,HAR1A,DOID:11054,0.005588621366769075,0,0
87526,LINC01080,DOID:11054,0.005466357339173555,0,0
15700,THRIL,DOID:11054,0.005460100714117289,0,0
26673,NBAT1,DOID:11054,0.005416198167949915,0,0
12225,EPB41L4A-AS1,DOID:11054,0.005237596575170755,0,0
41689,IL12A-AS1,DOID:11054,0.005150933749973774,0,0
87926,LINC00654,DOID:11054,0.005148549564182758,0,0
25935,SNHG12,DOID:11054,0.0049376715905964375,0,0
44787,TUSC8,DOID:11054,0.004879080690443516,0,0
20632,MIR503HG,DOID:11054,0.004839894361793995,0,1
69717,OIP5-AS1,DOID:11054,0.004834805615246296,0,1
45322,NRON,DOID:11054,0.004650024231523275,0,1
52638,LINC00602,DOID:11054,0.004459867719560862,0,0
95445,LINC00032,DOID:11054,0.004227480851113796,0,0
84057,GNAS-AS1,DOID:11054,0.004211900290101767,0,0
38581,FAM83H-AS1,DOID:11054,0.004210204817354679,0,1
3742,TARID,DOID:11054,0.0041283611208200455,0,0
25129,CDR1-AS,DOID:11054,0.0040124040096998215,0,0
7901,C5orf66-AS1,DOID:11054,0.003994019236415625,0,0
35081,LINC00472,DOID:11054,0.003980959299951792,0,0
18417,CASC16,DOID:11054,0.003915003966540098,0,0
65823,LINC00511,DOID:11054,0.003256259486079216,0,1
98838,MIR7-3HG,DOID:11054,0.003191366558894515,0,0
14784,MCHR2-AS1,DOID:11054,0.003090867307037115,0,0
94169,LINC01556,DOID:11054,0.003024284727871418,0,0
37872,HCG9,DOID:11054,0.002894078381359577,0,0
14477,LINC00163,DOID:11054,0.002763534663245082,0,0
89923,LINC01024,DOID:11054,0.002637723460793495,0,0
12748,LINC00271,DOID:11054,0.002613083692267537,0,0
13785,MIR137HG,DOID:11054,0.002592576900497079,0,1
47118,PWAR4,DOID:11054,0.0025462794583290815,0,0
24246,MIF-AS1,DOID:11054,0.0022954423911869526,0,0
14578,LINC00299,DOID:11054,0.0022470280528068542,0,0
68913,FENDRR,DOID:11054,0.0020589218474924564,0,0
51396,DSCR10,DOID:11054,0.001972741214558482,0,0
88104,HCG27,DOID:11054,0.0019584556575864553,0,0
24175,TP53TG1,DOID:11054,0.0019030791008844972,0,0
3919,DAOA-AS1,DOID:11054,0.0018230382120236754,0,0
83600,SNHG11,DOID:11054,0.001708013704046607,0,0
33489,GABPB1-AS1,DOID:11054,0.0015841209096834064,0,0
55497,LINC00856,DOID:11054,0.00136938551440835,0,0
39640,SERTAD4-AS1,DOID:11054,0.0013686682796105742,0,0
40685,LINC01387,DOID:11054,0.0013678936520591378,0,0
12061,NCAM1-AS1,DOID:11054,0.0013675724621862173,0,0
53963,LINC01588,DOID:11054,0.0013673315988853574,0,0
27862,LMCD1-AS1,DOID:11054,0.0013653062051162124,0,0
25341,DSCR9,DOID:11054,0.0013631677720695734,0,0
8182,LINC01531,DOID:11054,0.0013627242296934128,0,0
76268,LINC00922,DOID:11054,0.0013626542640849948,0,0
84873,LINC00477,DOID:11054,0.001361784990876913,0,0
8312,IL10RB-AS1,DOID:11054,0.0013612521579489112,0,0
86651,LINC00942,DOID:11054,0.0013611807953566313,0,0
94186,HPN-AS1,DOID:11054,0.0013611277099698782,0,0
70142,PSMB8-AS1,DOID:11054,0.0013600781094282866,0,0
68180,JAZF1-AS1,DOID:11054,0.001358964596875012,0,0
89954,ATE1-AS1,DOID:11054,0.0013575389748439193,0,0
57859,LOXL1-AS1,DOID:11054,0.001329136430285871,0,0
89453,GSTT1-AS1,DOID:11054,0.0012009083293378353,0,0
67973,LINC00319,DOID:11054,0.0012005268363282084,0,1
88901,CECR7,DOID:11054,0.0010180406970903277,0,0
79432,DIO3OS,DOID:11054,0.000800976122263819,0,0
81276,LINC01235,DOID:11054,0.000800976122263819,0,0
54904,ZNF667-AS1,DOID:11054,0.000800976122263819,0,0
20540,LINC00273,DOID:11054,0.000800976122263819,0,0
26004,FAM30A,DOID:11054,0.000800976122263819,0,0
49160,LINC00293,DOID:11054,0.000800976122263819,0,0
14008,HELLPAR,DOID:11054,0.000800976122263819,0,0
88388,PWAR5,DOID:11054,0.000800976122263819,0,0
35328,GPR1-AS,DOID:11054,0.000800976122263819,0,0
88848,XACT,DOID:11054,0.000800976122263819,0,0
96276,CARMN,DOID:11054,0.000800976122263819,0,0
39360,DISC1FP1,DOID:11054,0.000800976122263819,0,0
42856,FALEC,DOID:11054,0.000800976122263819,0,0
8660,FMR1-AS1,DOID:11054,0.000800976122263819,0,0
62176,TEX41,DOID:11054,0.000800976122263819,0,0
58864,GHRLOS,DOID:11054,0.000800976122263819,0,0
96682,MIR181A1HG,DOID:11054,0.0008009753073565662,0,0
15274,COL18A1-AS1,DOID:11054,0.0008009753073565662,0,0
17370,FBXW7-AS1,DOID:11054,0.0008009753073565662,0,0
85234,GATA3-AS1,DOID:11054,0.0008009753073565662,0,0
46826,RAD51-AS1,DOID:11054,0.0008009753073565662,0,0
38214,APTR,DOID:11054,0.0008009753073565662,0,0
46778,LINC00315,DOID:11054,0.0008009753073565662,0,0
60998,LINC01098,DOID:11054,0.0008009753073565662,0,0
54162,PARTICL,DOID:11054,0.0008009753073565662,0,0
55906,MIR4435-2HG,DOID:11054,0.0008009753073565662,0,0
25434,LINC01081,DOID:11054,0.0008009753073565662,0,0
78666,LINC00479,DOID:11054,0.0008009753073565662,0,0
31818,LINC01587,DOID:11054,0.0008009753073565662,0,0
38798,TSIX,DOID:11054,0.0008009753073565662,0,0
57129,NUP50-AS1,DOID:11054,0.0008009746088646352,0,0
10125,CASC8,DOID:11054,0.0008009746088646352,0,1
41553,MIR22HG,DOID:11054,0.0008009746088646352,0,0
63673,LINC01602,DOID:11054,0.0008009746088646352,0,0
89521,AGAP2-AS1,DOID:11054,0.0008009746088646352,0,0
39417,ADORA2A-AS1,DOID:11054,0.0008009746088646352,0,0
94637,KCTD21-AS1,DOID:11054,0.0008009746088646352,0,0
58597,TTTY4,DOID:11054,0.0008009746088646352,0,0
33345,LINC01184,DOID:11054,0.0008009746088646352,0,0
96897,NORAD,DOID:11054,0.0008009746088646352,0,0
21605,NBR2,DOID:11054,0.0008009746088646352,0,0
15825,GNG12-AS1,DOID:11054,0.0008009746088646352,0,0
82613,B3GALT5-AS1,DOID:11054,0.0008009746088646352,0,0
9123,CADM3-AS1,DOID:11054,0.0008009742596186697,0,0
48183,OLMALINC,DOID:11054,0.0008009742596186697,0,0
95483,NFIA-AS1,DOID:11054,0.0008009742596186697,0,0
97587,PEG3-AS1,DOID:11054,0.0008009742596186697,0,0
97799,PWRN1,DOID:11054,0.0008009742596186697,0,0
19383,LINC00336,DOID:11054,0.0008009742596186697,0,0
72071,VLDLR-AS1,DOID:11054,0.0008009742596186697,0,0
66183,DBET,DOID:11054,0.0008009742596186697,0,0
68883,MHRT,DOID:11054,0.0008009742596186697,0,0
41295,HAS2-AS1,DOID:11054,0.0008009742596186697,0,0
18351,COPG2IT1,DOID:11054,0.0008009742596186697,0,0
74127,PCAT4,DOID:11054,0.0008009742596186697,0,0
80807,LINC00575,DOID:11054,0.0008009742596186697,0,0
87103,LRRC3DN,DOID:11054,0.0008009742596186697,0,0
16475,ABALON,DOID:11054,0.0008009742596186697,0,0
19675,TTTY2,DOID:11054,0.0008009742596186697,0,0
54339,PARD6G-AS1,DOID:11054,0.0008009742596186697,0,0
35108,MEG8,DOID:11054,0.0006963905761949718,0,1
