,lncRNA,disease,pred,label,evidence
35407,HCP5,DOID:10534,0.6210805177688599,0,1
68143,SNHG1,DOID:10534,0.3268885016441345,0,1
92564,DLEU2,DOID:10534,0.10107117891311646,0,1
78731,MIR155HG,DOID:10534,0.09878988564014435,0,0
12182,MIR100HG,DOID:10534,0.09056387841701508,0,1
47377,TP73-AS1,DOID:10534,0.08398368209600449,0,1
58063,CCDC26,DOID:10534,0.07287654280662537,0,0
96419,WT1-AS,DOID:10534,0.06919204443693161,0,1
96497,ERICH1-AS1,DOID:10534,0.037302520126104355,0,0
23774,PSORS1C3,DOID:10534,0.028454238548874855,0,0
70411,LINC01628,DOID:10534,0.026990514248609543,0,0
87339,PCA3,DOID:10534,0.01964123547077179,0,0
67540,PISRT1,DOID:10534,0.01703828014433384,0,0
75310,MIR99AHG,DOID:10534,0.016779400408267975,0,0
13797,ESRG,DOID:10534,0.016404379159212112,0,0
60234,PCGEM1,DOID:10534,0.014371463097631931,0,1
83288,SCHLAP1,DOID:10534,0.011217084713280201,0,0
8281,C1QTNF9B-AS1,DOID:10534,0.008571210317313671,0,0
24211,MIR124-2HG,DOID:10534,0.008333684876561165,0,0
81687,C5orf66-AS2,DOID:10534,0.007467157207429409,0,0
63526,LINC01133,DOID:10534,0.007385288365185261,0,1
29429,PRINS,DOID:10534,0.006926764268428087,0,0
77665,HLA-F-AS1,DOID:10534,0.006906405556946993,0,0
4358,LINC00961,DOID:10534,0.006883933674544096,0,0
42419,LINC-PINT,DOID:10534,0.006578418891876936,0,1
26354,LINC00675,DOID:10534,0.006371191702783108,0,1
23743,CTBP1-AS,DOID:10534,0.00633043609559536,0,0
32193,NALT1,DOID:10534,0.0062737781554460526,0,1
58940,RMST,DOID:10534,0.0059005762450397015,0,0
90009,LINC00473,DOID:10534,0.005787866655737162,0,1
63779,ATXN8OS,DOID:10534,0.005554318893700838,0,0
91065,LINC00963,DOID:10534,0.005479248706251383,0,0
78553,LINC00467,DOID:10534,0.005454222671687603,0,0
57930,KIRREL3-AS3,DOID:10534,0.005341109819710255,0,0
59670,LUCAT1,DOID:10534,0.005337268114089966,0,1
44816,LINC00687,DOID:10534,0.005225112661719322,0,0
48524,ZEB1-AS1,DOID:10534,0.005046345293521881,0,1
17511,BLACAT1,DOID:10534,0.004867627285420895,0,1
88690,HYMAI,DOID:10534,0.004589439369738102,0,0
33178,SNHG12,DOID:10534,0.0045261019840836525,0,1
68907,TTTY15,DOID:10534,0.00431319884955883,0,0
74914,EWSAT1,DOID:10534,0.004308012779802084,0,0
60230,BCAR4,DOID:10534,0.004220414441078901,0,1
47797,MESTIT1,DOID:10534,0.004169048275798559,0,0
47160,PTCSC3,DOID:10534,0.004062841646373272,0,1
87784,PCAT5,DOID:10534,0.004036510828882456,0,0
75904,CASC15,DOID:10534,0.003896969137713313,0,1
47022,TDRG1,DOID:10534,0.0038111978210508823,0,1
26802,HAND2-AS1,DOID:10534,0.003788240486755967,0,1
82615,LINC00663,DOID:10534,0.0037556029856204987,0,1
89482,LINC-ROR,DOID:10534,0.0037091008853167295,0,1
12981,HCG4,DOID:10534,0.0036749648861587048,0,0
93171,PTCSC2,DOID:10534,0.0036179618909955025,0,0
47258,EGOT,DOID:10534,0.0035993887577205896,0,1
34700,LINC00629,DOID:10534,0.0035343929193913937,0,1
68811,HOXA11-AS,DOID:10534,0.0035218503326177597,0,1
36560,MYCNOS,DOID:10534,0.0034991044085472822,0,0
51372,CDKN2A-AS1,DOID:10534,0.003407115349546075,0,0
65462,EPB41L4A-AS1,DOID:10534,0.003309668740257621,0,0
79230,SAMMSON,DOID:10534,0.003251374000683427,0,0
21352,NBAT1,DOID:10534,0.0031362753361463547,0,1
57685,PICSAR,DOID:10534,0.0031030583195388317,0,0
74915,LINC00474,DOID:10534,0.00308180321007967,0,0
59460,LINCMD1,DOID:10534,0.002978104632347822,0,0
21369,LINC00261,DOID:10534,0.002949186833575368,0,1
28270,IFNG-AS1,DOID:10534,0.0029095779173076153,0,0
16384,MIAT,DOID:10534,0.0028051775880157948,0,1
91504,CBR3-AS1,DOID:10534,0.002788951387628913,0,1
93003,LINC00654,DOID:10534,0.0027552510146051645,0,0
71121,LINC00602,DOID:10534,0.002751415129750967,0,0
8820,LINC00472,DOID:10534,0.0027298463974148035,0,1
65548,LINC00163,DOID:10534,0.0026126487646251917,0,0
56044,HAR1A,DOID:10534,0.002585049020126462,0,0
92518,LINC01080,DOID:10534,0.002568036550655961,0,0
95802,THRIL,DOID:10534,0.002562714507803321,0,0
71540,TUSC8,DOID:10534,0.0025619319640100002,0,0
76415,LINC00032,DOID:10534,0.0025322288274765015,0,0
31425,MIR503HG,DOID:10534,0.002529042772948742,0,0
84971,OIP5-AS1,DOID:10534,0.0024909297935664654,0,1
84018,IL12A-AS1,DOID:10534,0.0024495043326169252,0,0
64130,NRON,DOID:10534,0.002254289109259844,0,0
33341,C5orf66-AS1,DOID:10534,0.002193282824009657,0,1
17300,FAM83H-AS1,DOID:10534,0.0021896418184041977,0,1
62030,TARID,DOID:10534,0.002148070139810443,0,0
98525,GNAS-AS1,DOID:10534,0.0021335617639124393,0,0
11693,CDR1-AS,DOID:10534,0.0020872042514383793,0,0
22141,FENDRR,DOID:10534,0.002023921813815832,0,1
94142,LINC00511,DOID:10534,0.0019942105282098055,0,1
55490,LINC01556,DOID:10534,0.001749262330122292,0,0
76528,MCHR2-AS1,DOID:10534,0.001485892222262919,0,0
14936,HCG9,DOID:10534,0.0014634855324402452,0,0
64959,LINC01024,DOID:10534,0.0013739085989072919,0,0
88286,MIR137HG,DOID:10534,0.0013055606978014112,0,0
56057,LOXL1-AS1,DOID:10534,0.0012672377051785588,0,1
87329,PWAR4,DOID:10534,0.001261918805539608,0,0
87761,LINC00271,DOID:10534,0.0012385341105982661,0,0
89622,LINC00299,DOID:10534,0.001162808621302247,0,0
69416,MIF-AS1,DOID:10534,0.0011462054681032896,0,1
82361,CECR7,DOID:10534,0.001096076681278646,0,0
46134,HCG27,DOID:10534,0.001032633357681334,0,0
8897,DSCR10,DOID:10534,0.0009880055440589786,0,0
93986,TP53TG1,DOID:10534,0.0009810952469706535,0,1
42379,DAOA-AS1,DOID:10534,0.000943548686336726,0,0
41627,GABPB1-AS1,DOID:10534,0.0009120170725509524,0,0
8446,SNHG11,DOID:10534,0.0008676903671585023,0,0
93021,LINC00319,DOID:10534,0.0007080767536535859,0,0
67373,LINC00856,DOID:10534,0.000707254686858505,0,0
23361,SERTAD4-AS1,DOID:10534,0.0007067543920129538,0,0
26189,LINC01387,DOID:10534,0.0007063143420964479,0,0
12127,NCAM1-AS1,DOID:10534,0.0007062191143631935,0,0
87082,LINC01588,DOID:10534,0.00070612458512187,0,0
31444,LMCD1-AS1,DOID:10534,0.0007051451248116791,0,0
71035,DSCR9,DOID:10534,0.0007039221236482263,0,0
35375,LINC01531,DOID:10534,0.0007036980823613703,0,0
89843,LINC00922,DOID:10534,0.0007036897586658597,0,0
97087,LINC00477,DOID:10534,0.000703347148373723,0,0
14786,HPN-AS1,DOID:10534,0.0007030988344922662,0,0
52153,IL10RB-AS1,DOID:10534,0.0007030988344922662,0,0
54796,LINC00942,DOID:10534,0.0007030050037428737,0,0
80736,PSMB8-AS1,DOID:10534,0.0007025121012702584,0,0
10176,JAZF1-AS1,DOID:10534,0.0007018549949862063,0,0
6536,ATE1-AS1,DOID:10534,0.0007011714042164385,0,0
92526,GSTT1-AS1,DOID:10534,0.000630339898634702,0,0
38874,MEG8,DOID:10534,0.000602537882514298,0,0
86454,ABALON,DOID:10534,0.0004573937621898949,0,0
85832,CASC8,DOID:10534,0.0004573937621898949,0,0
7025,LINC00293,DOID:10534,0.0004573937621898949,0,0
85801,TTTY4,DOID:10534,0.0004573937621898949,0,0
85645,FMR1-AS1,DOID:10534,0.0004573937621898949,0,0
86725,FALEC,DOID:10534,0.0004573937621898949,0,1
7657,MIR22HG,DOID:10534,0.0004573937621898949,0,1
87134,LINC01081,DOID:10534,0.0004573937621898949,0,0
92816,GNG12-AS1,DOID:10534,0.0004573937621898949,0,0
14178,B3GALT5-AS1,DOID:10534,0.0004573937621898949,0,1
94181,CARMN,DOID:10534,0.0004573937621898949,0,0
93832,PCAT4,DOID:10534,0.0004573937621898949,0,0
12606,DIO3OS,DOID:10534,0.0004573937621898949,0,0
85289,APTR,DOID:10534,0.0004573937621898949,0,0
8680,LINC00273,DOID:10534,0.0004573937621898949,0,0
10250,NUP50-AS1,DOID:10534,0.0004573937621898949,0,0
83166,ZNF667-AS1,DOID:10534,0.0004573937621898949,0,0
59894,HAS2-AS1,DOID:10534,0.0004573937621898949,0,0
15177,NFIA-AS1,DOID:10534,0.0004573937621898949,0,0
40676,RAD51-AS1,DOID:10534,0.0004573937621898949,0,0
65601,PEG3-AS1,DOID:10534,0.0004573937621898949,0,0
63453,DISC1FP1,DOID:10534,0.0004573937621898949,0,0
66265,DBET,DOID:10534,0.0004573937621898949,0,0
66798,LINC01602,DOID:10534,0.0004573937621898949,0,0
61202,FBXW7-AS1,DOID:10534,0.0004573937621898949,0,0
4660,FAM30A,DOID:10534,0.0004573937621898949,0,0
69158,AGAP2-AS1,DOID:10534,0.0004573937621898949,0,1
70764,LINC00479,DOID:10534,0.0004573937621898949,0,0
50137,KCTD21-AS1,DOID:10534,0.0004573937621898949,0,0
73836,TSIX,DOID:10534,0.0004573937621898949,0,0
15670,LINC01587,DOID:10534,0.0004573937621898949,0,0
73898,NBR2,DOID:10534,0.0004573937621898949,0,0
22378,PARD6G-AS1,DOID:10534,0.0004573937621898949,0,0
28518,PWAR5,DOID:10534,0.0004573937621898949,0,0
80722,HELLPAR,DOID:10534,0.0004573937621898949,0,0
38842,LINC00315,DOID:10534,0.0004573937621898949,0,0
39040,GPR1-AS,DOID:10534,0.0004573937621898949,0,0
14163,VLDLR-AS1,DOID:10534,0.0004573935002554208,0,0
37115,LRRC3DN,DOID:10534,0.0004573935002554208,0,0
22587,LINC01184,DOID:10534,0.0004573935002554208,0,0
23559,TEX41,DOID:10534,0.0004573935002554208,0,0
63155,NORAD,DOID:10534,0.0004573935002554208,0,1
60759,MIR181A1HG,DOID:10534,0.0004573935002554208,0,0
35651,TTTY2,DOID:10534,0.0004573935002554208,0,0
93895,PWRN1,DOID:10534,0.0004573935002554208,0,1
57363,MHRT,DOID:10534,0.0004573935002554208,0,1
93443,OLMALINC,DOID:10534,0.0004573935002554208,0,0
53959,MIR4435-2HG,DOID:10534,0.0004573935002554208,0,1
70655,LINC01098,DOID:10534,0.0004573935002554208,0,0
9951,LINC01235,DOID:10534,0.0004573935002554208,0,0
53811,PARTICL,DOID:10534,0.0004573935002554208,0,0
14727,GATA3-AS1,DOID:10534,0.0004573935002554208,0,0
77663,COPG2IT1,DOID:10534,0.0004573935002554208,0,0
88343,XACT,DOID:10534,0.0004573935002554208,0,0
91043,COL18A1-AS1,DOID:10534,0.0004573935002554208,0,0
45499,CADM3-AS1,DOID:10534,0.0004573935002554208,0,0
90735,LINC00575,DOID:10534,0.0004573935002554208,0,0
41927,ADORA2A-AS1,DOID:10534,0.0004573935002554208,0,0
40807,GHRLOS,DOID:10534,0.0004573935002554208,0,0
65323,LINC00336,DOID:10534,0.0004573935002554208,0,0
