,lncRNA,disease,pred,label,evidence
22707,DLEU2,DOID:4467,0.0016528520500287414,0,0
47675,TP53COR1,DOID:4467,0.0016488275723531842,0,0
64506,TUSC7,DOID:4467,0.001630966435186565,0,0
94308,MIR155HG,DOID:4467,0.001255880342796445,0,1
73389,HLA-F-AS1,DOID:4467,0.0012534083798527718,0,0
95750,LINC-PINT,DOID:4467,0.0011989418417215347,0,0
29817,PSORS1C3,DOID:4467,0.0011401072843000293,0,0
56585,SNHG4,DOID:4467,0.0010480618802830577,0,0
36568,CRNDE,DOID:4467,0.0009549327078275383,0,1
79811,NALT1,DOID:4467,0.0009059846051968634,0,0
50374,PCGEM1,DOID:4467,0.0008795034955255687,0,0
21865,SNHG12,DOID:4467,0.0008532400242984295,0,1
63099,DANCR,DOID:4467,0.000851458462420851,0,0
34233,SOX2-OT,DOID:4467,0.0007988357683643699,0,0
79680,LINC00032,DOID:4467,0.0007853452116250992,0,0
65945,MESTIT1,DOID:4467,0.0007630130858160555,0,0
7333,CASC2,DOID:4467,0.0007441927446052432,0,0
38640,TP73-AS1,DOID:4467,0.0007342187454923987,0,0
92651,SCHLAP1,DOID:4467,0.0007221439736895263,0,0
16543,LINC00654,DOID:4467,0.000667644024360925,0,0
92021,MIR194-2HG,DOID:4467,0.0006625998066738248,0,0
83185,ATXN8OS,DOID:4467,0.0006572817219421268,0,0
62767,BCYRN1,DOID:4467,0.0006521623581647873,0,0
92796,HOTAIRM1,DOID:4467,0.0005964419106021523,0,1
60674,CTBP1-AS,DOID:4467,0.0005841940292157233,0,0
26207,MIR99AHG,DOID:4467,0.0005772875738330185,0,0
18697,PRNCR1,DOID:4467,0.0005554738454520702,0,0
97151,C1QTNF9B-AS1,DOID:4467,0.0005203387117944658,0,0
86523,LSINCT5,DOID:4467,0.000430865038651973,0,0
75919,LINC01556,DOID:4467,0.00041934274486266077,0,0
17951,NRON,DOID:4467,0.0004123053513467312,0,0
8855,LINC00474,DOID:4467,0.0004096065240446478,0,0
85039,LINC00961,DOID:4467,0.0004010768898297101,0,0
28622,MIR124-2HG,DOID:4467,0.0003933381522074342,0,0
23911,PRINS,DOID:4467,0.00038569243042729795,0,0
77411,THRIL,DOID:4467,0.0003810215857811272,0,0
19540,HAR1A,DOID:4467,0.00035453992313705385,0,0
70204,IFNG-AS1,DOID:4467,0.00034718046663329005,0,0
92440,CDKN2A-AS1,DOID:4467,0.0003274534537922591,0,0
65783,LINC00583,DOID:4467,0.00031405777554027736,0,0
89500,LINC01080,DOID:4467,0.0003110419784206897,0,0
64117,IL12A-AS1,DOID:4467,0.0003108741657342762,0,0
82799,C5orf66-AS2,DOID:4467,0.00030098657589405775,0,0
18806,LINC01426,DOID:4467,0.00029074042686261237,0,0
9159,NPSR1-AS1,DOID:4467,0.0002875646750908345,0,0
65976,LINC00299,DOID:4467,0.0002809364232234657,0,0
55974,LUCAT1,DOID:4467,0.00026114151114597917,0,1
76385,CAHM,DOID:4467,0.0002594853285700083,0,0
17127,LINC00963,DOID:4467,0.00025662421830929816,0,1
67488,SAMMSON,DOID:4467,0.0002547568583395332,0,0
39204,MINCR,DOID:4467,0.00024111276434268802,0,0
45095,MCHR2-AS1,DOID:4467,0.00022414371778722852,0,0
14610,EWSAT1,DOID:4467,0.00022038351744413376,0,0
9955,TRERNA1,DOID:4467,0.00022027341765351593,0,0
35660,MIF-AS1,DOID:4467,0.00021595004363916814,0,0
88021,TP53TG1,DOID:4467,0.00021467619808390737,0,0
43412,HCG9,DOID:4467,0.00021453580120578408,0,0
79211,RMST,DOID:4467,0.00020628889615181834,0,0
40030,SNHG11,DOID:4467,0.00020510778995230794,0,0
52281,LINC00629,DOID:4467,0.0002028347080340609,0,0
26079,TDRG1,DOID:4467,0.0002027074951911345,0,0
25707,HCG4,DOID:4467,0.00019980626530013978,0,0
13210,CECR7,DOID:4467,0.00019952698494307697,0,0
17200,ZFAS1,DOID:4467,0.0001973087782971561,0,1
86966,LINC00163,DOID:4467,0.00019658802193589509,0,0
35184,LINC00271,DOID:4467,0.00019566257833503187,0,0
50708,MIR137HG,DOID:4467,0.0001905842509586364,0,0
27708,GABPB1-AS1,DOID:4467,0.00019047579553443938,0,0
44051,PWAR4,DOID:4467,0.00018859629926737398,0,0
18263,LINC01602,DOID:4467,0.00018580842879600823,0,0
19055,DIO3OS,DOID:4467,0.00018580842879600823,0,0
91236,FAM30A,DOID:4467,0.00018580842879600823,0,0
28035,FBXW7-AS1,DOID:4467,0.00018580842879600823,0,0
5435,ZNF667-AS1,DOID:4467,0.00018580842879600823,0,0
4682,GATA3-AS1,DOID:4467,0.00018580842879600823,0,0
85670,LINC00293,DOID:4467,0.00018580842879600823,0,0
86570,AGAP2-AS1,DOID:4467,0.00018580842879600823,0,0
3761,LRRC3DN,DOID:4467,0.00018580842879600823,0,0
98226,NUP50-AS1,DOID:4467,0.00018580842879600823,0,0
83415,DISC1FP1,DOID:4467,0.00018580842879600823,0,0
86866,HAS2-AS1,DOID:4467,0.00018580842879600823,0,0
80180,NFIA-AS1,DOID:4467,0.00018580842879600823,0,0
78848,ABALON,DOID:4467,0.00018580842879600823,0,0
67313,MIR4435-2HG,DOID:4467,0.00018580842879600823,0,0
78261,DBET,DOID:4467,0.00018580842879600823,0,0
16823,B3GALT5-AS1,DOID:4467,0.00018580842879600823,0,0
4997,CARMN,DOID:4467,0.00018580842879600823,0,0
75170,KCTD21-AS1,DOID:4467,0.00018580842879600823,0,0
74199,TTTY2,DOID:4467,0.00018580842879600823,0,0
71617,FALEC,DOID:4467,0.00018580842879600823,0,0
67415,NORAD,DOID:4467,0.00018580842879600823,0,0
19167,RAD51-AS1,DOID:4467,0.00018580842879600823,0,0
21509,LINC01098,DOID:4467,0.00018580842879600823,0,0
7766,CADM3-AS1,DOID:4467,0.00018580842879600823,0,0
25801,GNG12-AS1,DOID:4467,0.00018580842879600823,0,0
60687,ADORA2A-AS1,DOID:4467,0.00018580842879600823,0,0
35871,FMR1-AS1,DOID:4467,0.00018580842879600823,0,0
35727,LINC00575,DOID:4467,0.00018580842879600823,0,0
10776,PARD6G-AS1,DOID:4467,0.00018580842879600823,0,0
35269,NBR2,DOID:4467,0.00018580842879600823,0,0
95934,LINC01235,DOID:4467,0.00018580842879600823,0,0
34286,TSIX,DOID:4467,0.00018580842879600823,0,0
34240,CASC8,DOID:4467,0.00018580842879600823,0,0
33454,TEX41,DOID:4467,0.00018580842879600823,0,0
95768,OLMALINC,DOID:4467,0.00018580842879600823,0,0
32611,GHRLOS,DOID:4467,0.00018580842879600823,0,0
32076,PEG3-AS1,DOID:4467,0.00018580842879600823,0,0
31774,HELLPAR,DOID:4467,0.00018580842879600823,0,0
31596,VLDLR-AS1,DOID:4467,0.00018580842879600823,0,0
94354,PCAT4,DOID:4467,0.00018580842879600823,0,0
14151,MIR181A1HG,DOID:4467,0.00018580842879600823,0,0
30104,PWRN1,DOID:4467,0.00018580842879600823,0,0
29987,TTTY4,DOID:4467,0.00018580842879600823,0,0
95279,MHRT,DOID:4467,0.00018580842879600823,0,0
36934,APTR,DOID:4467,0.00018580842879600823,0,0
36757,LINC00336,DOID:4467,0.00018580842879600823,0,0
2773,GPR1-AS,DOID:4467,0.00018580842879600823,0,0
14863,LINC01184,DOID:4467,0.00018580842879600823,0,0
50393,LINC01587,DOID:4467,0.00018580842879600823,0,0
9329,COL18A1-AS1,DOID:4467,0.00018580842879600823,0,1
54977,LINC00315,DOID:4467,0.00018580842879600823,0,0
48776,PWAR5,DOID:4467,0.00018580842879600823,0,0
48677,LINC01081,DOID:4467,0.00018580842879600823,0,0
22371,XACT,DOID:4467,0.00018580842879600823,0,0
20899,MIR22HG,DOID:4467,0.00018580842879600823,0,0
58690,LINC00479,DOID:4467,0.00018580842879600823,0,0
59051,COPG2IT1,DOID:4467,0.00018580842879600823,0,0
46098,PARTICL,DOID:4467,0.00018580842879600823,0,0
45659,LINC00273,DOID:4467,0.00018580842879600823,0,0
75211,PCAT5,DOID:4467,0.00018411115161143243,0,0
98201,DAOA-AS1,DOID:4467,0.0001837512681959197,0,0
31913,LINC00319,DOID:4467,0.00017902438412420452,0,0
10164,MIR503HG,DOID:4467,0.0001722531160339713,0,0
10617,NCRUPAR,DOID:4467,0.000171324034454301,0,0
87186,BCAR4,DOID:4467,0.00017063294944819063,0,0
34246,CASC15,DOID:4467,0.00016468545072712004,0,0
46605,DSCR10,DOID:4467,0.00016119958308991045,0,0
54333,HAND2-AS1,DOID:4467,0.00015886902110651135,0,0
12859,HCG27,DOID:4467,0.00015721094678156078,0,0
23693,GSTT1-AS1,DOID:4467,0.0001551330351503566,0,0
49316,EGOT,DOID:4467,0.0001544296246720478,0,0
5471,GNAS-AS1,DOID:4467,0.00015424596494995058,0,0
9041,FAM83H-AS1,DOID:4467,0.00015246141992975026,0,0
31138,MIAT,DOID:4467,0.00015155163418967277,0,1
52459,TARID,DOID:4467,0.00014938887034077197,0,0
19839,CDR1-AS,DOID:4467,0.00014523138816002756,0,0
95323,MYCNOS,DOID:4467,0.00014378635387402028,0,0
98651,TUSC8,DOID:4467,0.00014320782793220133,0,0
95461,LOXL1-AS1,DOID:4467,0.00014123630535323173,0,0
15571,SNHG1,DOID:4467,0.00014006679703015834,0,0
3588,TTTY15,DOID:4467,0.00013575087359640747,0,0
70028,LINC00856,DOID:4467,0.00013351035886444151,0,0
41549,SERTAD4-AS1,DOID:4467,0.0001334695116383955,0,0
9963,LINC01387,DOID:4467,0.00013338756980374455,0,0
85266,NCAM1-AS1,DOID:4467,0.00013335273251868784,0,0
39526,LINC01588,DOID:4467,0.0001333151012659073,0,0
61288,LMCD1-AS1,DOID:4467,0.00013308989582583308,0,0
43734,DSCR9,DOID:4467,0.00013291119830682874,0,0
73553,LINC01531,DOID:4467,0.00013286748435348272,0,0
67148,LINC00922,DOID:4467,0.00013284708256833255,0,0
28740,LINC00477,DOID:4467,0.00013274983211886138,0,0
73296,IL10RB-AS1,DOID:4467,0.0001326983328908682,0,0
83323,LINC00942,DOID:4467,0.00013267985195852816,0,0
54886,HPN-AS1,DOID:4467,0.00013266707537695765,0,0
87733,PSMB8-AS1,DOID:4467,0.00013256313104648143,0,0
46582,JAZF1-AS1,DOID:4467,0.00013247897732071579,0,0
55892,ATE1-AS1,DOID:4467,0.0001323161122854799,0,0
64589,HOXA11-AS,DOID:4467,0.00013082005898468196,0,1
31537,MIR7-3HG,DOID:4467,0.00012877101835329086,0,0
4623,LINC00261,DOID:4467,0.00011636044655460864,0,0
31095,OIP5-AS1,DOID:4467,0.00011610607907641679,0,0
82609,CASC16,DOID:4467,0.00011594499665079638,0,0
9686,LINC00473,DOID:4467,0.00011470586468931288,0,0
47477,EPB41L4A-AS1,DOID:4467,0.00011296636512270197,0,0
93329,LINC01024,DOID:4467,0.00010998106881743297,0,0
40985,LINC00467,DOID:4467,0.00010751695663202554,0,0
64690,LINC-ROR,DOID:4467,0.00010410496906843036,0,0
69459,NBAT1,DOID:4467,9.241381485480815e-05,0,1
13956,MEG8,DOID:4467,7.144851406337693e-05,0,0
12667,LINC00511,DOID:4467,5.840427184011787e-05,0,0
18079,LINC00472,DOID:4467,5.5181284551508725e-05,0,0
4632,FENDRR,DOID:4467,4.6794906666036695e-05,0,0
